FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Actinobacteria,Micrococcales,Dermabacteraceae,Devriesea agamarum IMP2,AB,A,A,A,A
,Actinobacteria,Micrococcales,Dermabacteraceae,Kytococcus sedentarius DSM 20547 ,AB,A,A,WP_012801648.1/WP_012802096.1,WP_015779310.1
,Actinobacteria,Micrococcales,Dermabacteraceae,Luteipulveratus mongoliensis MN07-A0370,AB,A,WP_083450442.1,AKU17932.1/AKU18615.1/AKU18909.1/AKU15196.1/AKU15328.1,AKU15600.1
,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium calvum DSM 43043,AB,A,A,WP_013494211.1/WP_013494222.1/WP_013491318.1/WP_013491071.1/WP_013491864.1/WP_013491947.1/WP_013493956.1,WP_013492896.1
,Actinobacteria,Micrococcales,Jonesiaceae,Jonesia denitrificans DSM 20603 ,AB,A,A,WP_012805853.1/WP_041287910.1/WP_015770517.1/WP_015770640.1/WP_015772359.1/ACV09695.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces aureus AR33,AB,A,A,WP_067880151.1/ANJ25542.1/ANJ28714.1/WP_067880711.1/ANJ26188.1/WP_067878402.1/ANJ28425.1/WP_067871733.1/ANJ28029.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter michiganensis subsp. sepedonicus ATCC33113,AB,A,A,CAQ01001.1/CAQ01540.1/CAQ02686.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium arcticum PAMC 27867,AB,A,A,ANP71123.1/ANP73696.1/ANP74000.1/ANP72222.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Cnuibacter physcomitrellae XA(T),AB,A,A,ARJ05919.1/ARJ06295.1/ARJ05036.1/ARJ04894.1/ARJ06371.1/ARJ05889.1/ARJ06088.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium pusillum AA3,AB,A,A,A,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia xyli SE134,AB,A,A,ANF30647.1/ANF32049.1/ANF32563.1/ANF32521.1/ANF32379.1/ANF30365.1/ANF30934.1/ANF32647.1/ANF32245.1/ANF32586.1,ANF30834.1
,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia xyli subsp. cynodontis DSM 46306,AB,A,A,WP_021755347.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium aurum KACC 15219,AB,A,A,APZ32969.1/APZ35115.1,APZ34553.1
,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium chocolatum SIT 101,AB,A,A,KOS10383.1/KOS10782.1/KOS11553.1/KOS11251.1/KOS10511.1/KOS10688.1,KOS11430.1/KOS11239.1
,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium paludicola CC3,AB,A,A,APF35583.1/APF34039.1/APF33507.1/APF34084.1/APF35238.1/APF33699.1,APF33511.1
,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium testaceum StLB037,AB,A,A,WP_074695451.1/WP_074694278.1/WP_074694355.1/WP_013584552.1/WP_056227172.1/WP_013585368.1/WP_013583120.1/WP_013585478.1/WP_074695362.1/WP_074696552.1/WP_013583220.1,WP_013585222.1/WP_074694783.1/WP_056231758.1/WP_013586618.1
,Actinobacteria,Micrococcales,Microbacteriaceae,Microterricola viridarii ERGS5:02,AB,A,A,AMB58269.1/AMB58826.1/AMB59529.1/AMB59538.1/AMB59927.1/AMB59775.1/AMB60527.1/AMB60021.1/AMB59649.1/AMB59984.1/AMB58142.1/AMB60298.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter toxicus WAC3373,AB,A,A,ALS57368.1/ALS56729.1/ALS58368.1/ALS57374.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter tritici NCPPB 1953,AB,A,A,AND15328.1,A
,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoluna lacicola MWH-Ta8,AB,A,A,AIC47083.1/AIC48070.1/AIC47881.1/AIC48186.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter alpinus ERGS4:06,AB,A,A,ALO67633.1/ALO67484.1/ALO65897.1/ALO65312.1/ALO68626.1/ALO68076.1/ALO65630.1/ALO65873.1/ALO66883.1/ALO66150.1,ALO66946.1
,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter alpinus R3.8,AB,A,A,ALE93881.1/ALE91179.1/AMT81063.1/ALE93103.1/ALE92836.1/ALE93697.1/ALE92184.1/ALE94305.1/ALE93471.1/,ALE93790.1/ALE92088.1
,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter arilaitensis Re117,AB,A,A,WP_013348721.1/WP_013348835.1,WP_013350110.1
,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter halophytocola KLBMP 5180,AB,A,A,ALG29142.1/ALG28796.1/ALG30988.1/ALG28814.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria flava HO-9041,AB,A,A,A,ALU38981.1/ALU38979.1/ALU40263.1
,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria palustris MU14/1,AB,A,A,EME36764.1/WP_058871466.1/WP_061711699.1/WP_053446911.1/WP_006215613.1/PZO67555.1,WP_053447393.1
,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria rhizophila DC2201,AB,A,A,BAG30430.1/BAG28401.1/WP_012398801.1/WP_012397918.1/WP_012399299.1/WP_012399304.1/WP_012399212.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus luteus NCTC 2665 ,AB,A,A,WP_010080336.1/SRX95875.1/SRX79323.1/WP_010080104.1/WP_010079256.1/WP_010078818.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Neomicrococcus aestuarii B18,AB,A,A,APF41164.1/APF39674.1/APF39780.1,APF41205.1
,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter aurescens TC1,AB,A,A,3RHA_A/WP_014923338.1/,WP_043806117.1
,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter chlorophenolicus A6,AB,A,A,WP_015938697.1/WP_015937987.1/WP_015936260.1/WP_015936523.1/WP_015936568.1/WP_012623508.1/WP_015938984.1/WP_009359507.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter phenanthrenivorans Sphe3,AB,A,A,WP_013599353.1/WP_013601956.1/WP_013600383.1/WP_041651939.1/ADX71868.1/WP_013601928.1/WP_013599572.1/WP_013599360.1/WP_013600436.1/WP_013600498.1/WP_013599868.1/WP_013602837.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter sulfonivorans Ar51,AB,A,A,ALV42464.1/ALV40837.1/ALV39755.1/ALV40422.1/ALV41442.1/ALV40378.1,ALV41922.1
,Actinobacteria,Micrococcales,Micrococcaceae,Renibacterium salmoninarum ATCC 33209,AB,A,A,ABY24684.1/WP_012246330.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Rothia dentocariosa ATCC 17931,AB,A,A,WP_013398107.1,A
,Actinobacteria,Micrococcales,Micrococcaceae,Rothia mucilaginosa DY-18,AB,A,A,A,A
,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas atrocyanea KCTC 3377,AB,A,A,WP_066499840.1/WP_066494322.1/WP_066501004.1/WP_066501405.1/WP_066497036.1/AMM32196.1,WP_066500432.1/WP_066500478.1/AMM34121.1
,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola dokdonensis DS-3,AB,A,A,WP_068200259.1/WP_068201987.1/WP_068204258.1/WP_068201092.1/WP_068204583.1/WP_068205313.1/WP_068201009.1/WP_068202597.1,WP_068201650.1
,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola variabilis 225,AB,A,A,WP_013837763.1/WP_013839250.1/WP_013839352.1,WP_013838529.1
,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium cellulans PSBB019 ,AB,A,A,ARU51417.1/,A
,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimonas cellulosilytica DSM 15894 ,AB,A,A,WP_012878990.1/WP_012877251.1/WP_012879110.1/WP_012879332.1/WP_012879171.1/WP_012878792.1,A
,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter keddieii DSM 10542,AB,A,A,WP_012868126.1/WP_012866468.1/WP_012866551.1,A
,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes friuliensis DSM 7358,AB,A,A,AGZ41215.1/WP_084298377.1/AGZ38689.1/WP_084298320.1/WP_023362962.1/WP_023363376.1/WP_023360991.1/WP_023363898.1/WP_023561546.1/WP_023357562.1/WP_023561827.1/WP_023359941.1/AGZ43333.1/WP_052359460.1/WP_023359282.1/WP_023360963.1,WP_023362336.1/WP_023561828.1
,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes missouriensis 431,AB,A,A,WP_014443358.1/WP_014444095.1/WP_014446878.1/WP_014441578.1/WP_014440467.1/WP_014444355.1/BAL89844.1/WP_014445754.1/WP_014442029.1/WP_041831579.1/BAL92219.1/WP_041829812.1/BAL88446.1/WP_014448031.1/WP_014446454.1/WP_014442429.1/BAL90069.1/WP_041830016.1/WP_014446191.1,WP_014445835.1/WP_014442032.1/WP_014443965.1
,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora aurantiaca ATCC 27029,AB,A,A,WP_013286400.1/WP_013283600.1/WP_013285626.1/WP_013287024.1/WP_013283926.1/WP_041798944.1/WP_041798852.1/ADL44977.1/WP_013288535.1/WP_013285330.1/WP_013288065.1/WP_013285687.1/WP_013286779.1/ADL45980.1/WP_013288891.1,WP_013287161.1/WP_013284613.1
,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora arenicola CNS-205,AB,A,A,WP_012183263.1/ABV97984.1/WP_041165905.1/WP_012182203.1/WP_012182679.1/WP_012183286.1/WP_012181272.1/WP_012181481.1/WP_012184465.1/WP_012184243.1/WP_012182248.1/WP_012183934.1/WP_012182328.1/WP_012181937.1/ABV97183.1/WP_012181899.1/WP_018587894.1/WP_012181360.1,WP_012183005.1/WP_012180812.1/WP_012181452.1
,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora tropica CNB-440,AB,A,A,WP_011905396.1/WP_018831349.1/WP_011905620.1/ABP54838.1/WP_012015264.1/WP_012014735.1/WP_012013871.1/WP_012015039.1/WP_011905604.1/WP_011905233.1/WP_011905652.1/WP_012015611.1/WP_011905155.1/WP_011905938.1/WP_012014459.1,WP_012013897.1/WP_011906090.1/WP_011905232.1
,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora maris AB-18-032,AB,A,A,WP_013733617.1/WP_043720968.1/WP_013731017.1/AEB45287.1/WP_013734035.1/WP_013733170.1/WP_013732125.1/WP_013733595.1/WP_013735864.1/WP_013732587.1/WP_013732642.1,WP_013731960.1/AEB43244.1/WP_081476035.1/WP_043719947.1/AEB43455.1/WP_013734935.1
,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella multipartita DSM 44233 ,AB,A,A,WP_015746296.1/WP_015748134.1/WP_015748654.1/WP_012814134.1/WP_015747132.1/WP_015746654.1/ACV81399.1/WP_083785965.1/WP_015748629.1/WP_015748842.1/WP_012813929.1/WP_015749684.1/WP_015750199.1/WP_015746742.1/WP_015746026.1/WP_015748111.1/WP_015749300.1,A
,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium erythreum AR18,AB,A,A,ALX05003.1/ALX05160.1/ALX06083.1/ALX03644.1,A
,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella flavida DSM 17836,AB,A,A,WP_012919182.1/WP_012923855.1/WP_012919733.1/WP_012921504.1/WP_012921184.1/WP_012923577.1/WP_012923059.1/WP_012920102.1,WP_012921466.1
,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides dokdonensis FR1436,AB,A,A,WP_068110870.1/WP_068113574.1/WP_068109698.1/ANH38977.1/WP_068114853.1/WP_068106334.1/WP_068105559.1/ANH38411.1/WP_084527410.1/WP_084527055.1/ANH38586.1/WP_084528090.1/WP_068105318.1/WP_068109692.1,WP_068106172.1/WP_068112366.1/WP_068111777.1/WP_068112295.1
,Actinobacteria,Propionibacteriales,Nocardioidaceae,Pimelobacter simplex VKM Ac-2033D,AB,A,A,AIY17473.1/AIY16777.1/AIY17887.1/AIY17254.1/AIY19298.1/AIY16680.1/AIY15923.1/AIY20168.2/AIY17700.1/AIY18522.1/AIY16548.2/AIY18806.1,AIY19521.1/AIY17611.1/AJR18045.1
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus phosphovorus NM-1,AB,A,A,WP_041792677.1/BAK36311.1/WP_013861698.1/WP_049804436.1/BAK33690.1/WP_013861327.1/WP_013861397.1/WP_013863325.1/WP_013863423.1/WP_013864718.1/WP_013863397.1,WP_013862348.1/WP_041792802.1/BAK36540.1
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Acidipropionibacterium acidipropionici CGMCC 1.2230,AB,A,A,WP_015071311.1/WP_097959110.1/WP_028701264.1/WP_099092977.1/AMS05138.1/WP_062820582.1/AFV89497.1/WP_062818982.1/WP_028701624.1,A
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium acnes KPA171202,AB,A,A,WP_002521561.1/AAT82062.1/WP_002515813.1/WP_002518713.1,A
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium avidum 44067,AB,A,A,WP_015582649.1/WP_080634318.1/AGJ77268.1/WP_004808575.1/WP_023033309.1/AGJ78403.1,A
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium freudenreichii subsp. freudenreichii,AB,A,A,WP_013160436.1/AJQ91654.1/WP_080774542.1/WP_013160990.1/WP_080516145.1/WP_080899012.1,A
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium propionicum F0230a,AB,A,A,WP_014845857.1/WP_014846970.1/WP_014847376.1/WP_014845749.1/WP_041696429.1/AFN45130.1,WP_014846144.1
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus flavescens SST-39T,AB,A,A,AQP51260.1/AQP52257.1/AQP50058.1/AQP51070.1/AQP49869.1,A
,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus flavus RP1T,AB,A,A,AQP45979.1/AQP44413.1/AQP45646.1/AQP45702.1,A
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus hoggarensis DSM 45943,AB,A,A,WP_093941152.1/WP_093941163.1/WP_093942130.1/WP_093940366.1/WP_093939916.1/WP_093940445.1/WP_093941038.1/ASO19554.1/WP_093944397.1/ASO20108.1/WP_093940385.1/ASO20459.1/WP_093939631.1/WP_093941927.1,WP_093944209.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus hymeniacidonis HPA177(T) (=DSM 45092(T)),AB,A,A,AOS61358.1/AOS62003.1/AOS62000.1/AOS62104.1/AOS65282.1/AOS61966.1/AOS60964.1/AOS60988.1/AOS64502.1/AOS63256.1/AOS62790.1,A
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema mirum DSM 43827 ,AB,A,A,WP_015801984.1/WP_015801912.1/WP_015805358.1/WP_015800850.1/WP_015800871.1/WP_015802286.1/WP_015802390.1/WP_012782762.1/WP_015802756.1/WP_015804839.1/WP_084798960.1/WP_015802949.1/WP_015802516.1/ACU37990.1/WP_015802783.1,WP_015802578.1/WP_015803914.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis japonica MG417-CF17,AB,A,A,AIG76113.1/AIG77414.1/AIG76731.1/AIG80209.1/AIG76027.1/AIG75397.1/AIG73757.1/AIG78130.1/AIG76835.1/AIG79977.1/AIG73933.1/AIG77419.1/AIG79080.1/AIG79418.1/AIG75458.1/AIG80934.1,AIG78131.1/AIG73936.1/AIG73932.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis mediterranei U32,AB,A,A,WP_013223527.1/WP_013222576.1/WP_013226069.1/WP_013225605.1/WP_013229883.1/WP_013222804.1/WP_013224784.1/WP_013227262.1/WP_013226132.1/WP_013223948.1/WP_013225878.1/WP_013225551.1/WP_013223194.1/WP_013223246.1/WP_013227131.1/BAU84662.1/WP_013226513.1/WP_013226139.1/WP_013223452.1/WP_013225738.1,WP_013224390.1/WP_013225964.1/WP_013225933.1/WP_013229312.1/WP_013226913.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis methanolica 239,AB,A,A,WP_017983221.1/WP_017986440.1/WP_017984674.1/WP_017982882.1/AIJ26503.1/WP_017984268.1/WP_017985027.1/AIJ21029.1/WP_017983767.1/AIJ20330.1/WP_017984236.1/WP_051079481.1/WP_017986697.1/WP_017984535.1/WP_017982540.1/WP_038533153.1/AIJ23437.1/WP_017983841.1/WP_017985019.1,WP_017983768.1/WP_017983146.1/WP_017982247.1/WP_081617748.1/AIJ21291.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium phytohabitans KLBMP1111,AB,A,A,ALG10193.1/ALG13525.1/ALG05688.1/ALG13979.1/ALG09593.1/ALG07588.1/ALG10118.1/ALG11224.1/ALG13797.1/ALG05684.1/ALG09189.1/ALG08442.1/ALG14728.1/ALG10490.1/ALG13182.1/ALG08709.1/ALG10149.1,ALG12702.1/ALG05583.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria albida DSM 43870,AB,WP_025359543.1,A,AHH97217.1/WP_081789398.1/WP_025357701.1/WP_025360970.1/WP_025354106.1/WP_081789617.1/WP_025358949.1/AHH96801.1/WP_025357721.1/WP_025361455.1/WP_042220077.1/WP_025357546.1/WP_025358881.1/AHH98838.1/WP_025358511.1/WP_025359976.1/WP_025358642.1/WP_025358426.1/WP_025354993.1,WP_025358496.1/WP_025356668.1/WP_025356662.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea guizhouensis DHS C013,AB,ANZ43543.1,A,WP_065919044.1/ANZ41227.1/ANZ36828.1/ANZ40380.1/ANZ37517.1/ANZ41078.1/ANZ39000.1/ANZ37662.1/ANZ41885.1/ANZ41042.1/ANZ42403.1/ANZ41805.1/ANZ41920.1/ANZ39288.1/ANZ39657.1/ANZ42367.1/WP_065915372.1/WP_065920125.1/WP_065916347.1/WP_065917965.1/ANZ41912.1/ANZ41377.1/ANZ42066.1,WP_065919416.1/ANZ34825.1/WP_065918511.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella marina DSM 45268,AB,A,A,WP_091807282.1/SDD33420.1/WP_091800357.1/WP_091801850.1/WP_091802318.1/WP_091798873.1/WP_091804597.1/WP_091809324.1/WP_091805169.1/SDC97621.1/WP_091800622.1/WP_091809624.1/WP_091806765.1/PWV85071.1/WP_091795203.1/WP_091808613.1/WP_091810752.1/ASR39659.1,WP_091795937.1/WP_091802014.1/WP_091808741.1/SDC44971.1/WP_091800711.1/WP_091809322.1/SDD71159.1/WP_091810038.1/WP_091797754.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia dioxanivorans CB1190,AB,A,A,WP_013676296.1/WP_013672469.1/WP_013677599.1/WP_013677872.1/WP_013678379.1/WP_013675744.1/AEA22460.1/WP_013676658.1/WP_013678394.1/WP_013672773.1/WP_013674552.1,WP_013675089.1/WP_013673588.1/WP_013676007.1/WP_013675787.1/WP_013674646.1/WP_013676005.1/WP_013676363.1/AEA26370.1/WP_083845246.1/WP_013674648.1/WP_013673250.1/WP_013673342.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora viridis DSM 43017 ,AB,A,A,WP_012795829.1/WP_012795652.1/WP_015786975.1/WP_015785988.1/WP_015785712.1/WP_015786397.1/WP_015786941.1/WP_015786220.1,WP_015786908.1/WP_015786947.1/WP_015786210.1/WP_015786212.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora erythraea NRRL 2338,AB,WP_009948842.1,A,WP_011874512.1/WP_009944044.1/WP_009943468.1/WP_009946673.1/WP_009946240.1/WP_009946953.1/WP_011873424.1/WP_009949133.1/PFG94776.1/WP_009949562.1/WP_029621712.1/WP_009943366.1/PFG99511.1/WP_011875245.1/WP_009943825.1/PFG95635.1/WP_009950504.1,WP_009947770.1/WP_011873981.1/WP_011873941.1/WP_011874370.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix espanaensis DSM 44229,AB,WP_015100660.1/WP_015100994.1,A,WP_015099830.1/WP_041313534.1/CCH31697.1/WP_015101634.1/WP_015102279.1/WP_015105360.1/WP_015101990.1/WP_015101638.1/WP_015101200.1/WP_015104847.1/WP_015100994.1/WP_015100970.1/WP_041313685.1/CCH32020.1/WP_041316843.1/CCH30401.1/WP_015102862.1/WP_015102863.1/WP_041317722.1/CCH31952.1/WP_015097612.1/WP_015102798.1/WP_015098825.1/WP_015104703.1/WP_015104800.1,WP_015102464.1
,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Thermobispora bispora DSM 43833,AB,A,A,WP_013130543.1/WP_013132390.1/WP_013131453.1/WP_013131825.1/WP_013130905.1/WP_013131522.1,WP_013133451.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora aureofaciens DM-1,AB,A,A,ARF80633.1/ARF82187.1/ARF82338.1/ARF82801.1/ARF82913.1/ARF82717.1/ARF79420.1/ARF82455.1/ARF82296.1/ARF81829.1/ARF80739.1/ARF81753.1/ARF82026.1/ARF79262.1,ARF78257.1/ARF83035.1/ARF79261.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora setae KM-6054,AB,A,A,WP_081539706.1/WP_014133917.1/WP_014134945.1/BAJ32212.1/WP_014137062.1/WP_014140254.1/WP_014137593.1/WP_014139656.1/WP_033258310.1/WP_014134688.1/WP_014139176.1/BAJ32996.1/WP_014138895.1/BAJ26827.1/WP_033257828.1/WP_014136516.1,WP_014140445.1/WP_014138635.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces albireticuli MDJK11,AB,A,A,ARZ72387.1/ARZ67685.1/ARZ71814.1/ARZ71583.1/ARZ72020.1/ARZ72232.1/ARZ69378.1/ARZ69303.1/ARZ72222.1/ARZ67183.1/ARZ66162.1,ARZ66067.1/ARZ65742.1/ARZ70703.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces alboflavus MDJK44,AB,ARX83104.1/ARX87038.1,A,ARX87641.1/ARX85608.1/ARX85992.1/ARX81471.1/ARX85831.1/ARX81451.1/ARX86728.1/ARX89110.1/ARX81384.1/ARX82898.1/ARX84608.1,ARX87971.1/ARX82025.1/ARX82664.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces albus DSM 41398,AB,A,A,ADC55617.1,A
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces alfalfae ACCC40021,AB,A,A,APY86949.1/APY87114.1/APY86733.1/APY86809.1/APY89862.1/APY89559.1/APY89978.1/APY89807.1/APY89751.1,APY89367.1/APY89805.1/APY89372.1/APY88912.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces autolyticus CGMCC0516,AB,A,A,AQA10861.1/AQA16474.1/AQA16332.1/AQA10890.1/AQA10358.1/AQA10399.1/AQA10132.1/AQA10833.1/AQA14525.1/AQA10042.1/AQA16345.1/AQA10545.1/AQA10668.1/AQA13969.1/AQA10453.1/AQA15772.1/AQA15453.1,AQA12670.1/AQA16503.1/AQA10705.1/AQA10324.1/AQA11227.1/AQA09903.1/AQA09271.1/AQA15883.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces avermitilis MA-4680 = NBRC 14893,AB,A,A,WP_078234881.1/WP_037651287.1/WP_010986258.1/WP_037651533.1/BAC70546.1/WP_037644930.1/BAC71092.1/BAC68974.1/WP_037646075.1/WP_037647895.1/WP_010982689.1/BAC72729.1/WP_042492867.1/WP_010988347.1/WP_010981732.1/WP_078234646.1,WP_010982463.1/WP_010988346.1/WP_010987727.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces bingchenggensis BCW-1,AB,A,A,ADI03797.1/WP_043488723.1/ADI12711.1/WP_106436783.1/WP_014176321.1/WP_014174613.1/WP_078610380.1/ADI05733.1/ADI09215.1/WP_078610595.1/WP_014173696.1/WP_043488799.1/ADI04005.1/WP_014181603.1/WP_014174745.1/WP_014173074.1/WP_014178889.1/WP_014176968.1,WP_014179031.1/WP_014174020.1/WP_014172967.1/WP_014180620.1/WP_014172965.1/WP_014181845.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces cattleya NRRL 8057 = DSM 46488,AB,A,A,WP_014146302.1/WP_014151755.1/WP_014151425.1/WP_014143416.1/WP_014144393.1/WP_014144198.1/WP_014151698.1/WP_014143587.1/CCB78227.1/AEW97911.1/WP_078590829.1/WP_014151569.1/WP_014626822.1/CCB72162.1/WP_014142119.1/WP_014141567.1/WP_014146344.1/WP_014145663.1/WP_014146195.1/WP_014150609.1,WP_014145736.1/WP_014141843.1/WP_014150703.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces clavuligerus F613-1,AB,A,A,ANW18159.1/ANW21484.1/ANW20524.1/ANW18698.1/ANW22193.1/ANW17514.1/ANW21313.1/ANW17226.1/ANW18720.1/ANW17565.1/ANW20948.1,ANW16786.1/ANW21712.1/ANW20768.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces coelicolor A3(2),AB,A,A,NP_625562.1/NP_631667.1/NP_628721.1/NP_629463.1/NP_631071.1/NP_628939.1/NP_629024.1/NP_631297.1/CAJ87868.1/BAU86619.1/NP_625367.1/NP_624581.1,NP_630017.1/NP_630755.1/NP_624524.1/NP_626188.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces collinus Tu 365,AB,A,A,WP_052352171.1/AGS71107.1/AGS71385.1/WP_106960595.1/WP_020941733.1/WP_043475459.1/WP_020938264.1/WP_020938318.1/AGS69373.1/WP_043476669.1/AGS72713.1,WP_020937860.1/AGS67294.1/WP_043477329.1/WP_010987727.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces glaucescens GLA.O,AB,WP_078957590.1/WP_086740108.1,WP_086736341.1/WP_043498643.1,AIS01714.1/AIS01720.1/AIS02064.1/AIR99886.1/AIR96357.1/AIS01373.1/AIS00064.1/AIS01817.1/AIR99540.1/AIR96626.1/AIS01704.1/AIR99209.1,AIR96337.1/AIS02104.1/AIR97730.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces griseochromogenes ATCC 14511,AB,A,A,WP_079146793.1/ANP51454.1/ANP53254.1/WP_099053149.1/WP_079146761.1/WP_067308588.1/WP_067302101.1/WP_067310161.1/ANP48294.1/WP_067314148.1/WP_067299761.1/WP_067317462.1/WP_067302049.1/WP_067309694.1/WP_067307004.1/WP_067313711.1/ANP49607.1/WP_079146579.1/WP_067299907.1/WP_067306159.1/WP_067317828.1,WP_067310433.1/WP_067308703.1/WP_067051502.1/WP_067313229.1/WP_079146475.1/ANP48410.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces griseus subsp. griseus NBRC 13350,AB,A,A,WP_012378157.1/WP_003967088.1/BAG19817.1/WP_106431764.1/BAG19577.1/WP_012381977.1/WP_003970849.1/WP_012381244.1/WP_012378391.1/WP_012382220.1/BAG18360.1/WP_042498409.1/WP_042495868.1/BAG19763.1/WP_003968067.1,BAG17263.1/WP_003964291.1/WP_012378234.1/WP_003969893.1/WP_003971149.1/WP_012377473.1/AAG28702.1
