FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia xenovorans LB400,BT,A,A,WP_011489513.1/WP_011494126.1/WP_011490723.1/WP_011490819.1/WP_011491854.1/WP_011492797.1/WP_011493201.1/WP_011492504.1/WP_011489111.1/WP_011490833.1/WP_011494270.1/WP_011491544.1/AIP35159.1/WP_011494110.1/WP_011489948.1/WP_011493019.1/WP_011491796.1/WP_011493791.1/AIP34437.1/WP_011493492.1/WP_011492656.1/WP_011491789.1,WP_011488562.1/WP_011487213.1/WP_011487226.1/WP_011494129.1/WP_011487218.1/WP_011487223.1/WP_011490980.1/WP_011494463.1/WP_011493776.1/WP_011493038.1/WP_011493010.1/ABE36312.1/WP_081435628.1/WP_011494232.1/WP_011492159.1/WP_011494127.1/WP_011255174.1/ABE36521.1/WP_011488476.1
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter asymbioticus QLW-P1DMWA-1,BT,A,A,WP_011901987.1/WP_011901863.1/WP_011902579.1,WP_011903380.1
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter duraquae MWH-MoK4,BT,A,A,AKD26387.1/AKD25683.1/AKD24344.1/AKD25680.1/AKD25479.1/AKD25455.1,AKD26165.1
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter necessarius STIR1,BT,A,A,WP_012357111.1/WP_012357999.1/WP_012358023.1,A
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia mannitolilytica SN83A39,BT,A,A,ANA36095.1/ANA35325.1/ANA33034.1/ANA34197.1/ANA32697.1/ANA35929.1/ANA32139.1/ANA35129.1/ANA32315.1,ANA35914.1/ANA32013.1
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia pickettii 12D ,BT,A,A,WP_012430738.1/WP_012430044.1/WP_012760801.1/WP_009241305.1/WP_012761508.1/WP_012430860.1/WP_009241008.1/WP_012430370.1/WP_012762103.1,WP_004637188.1/WP_012430475.1/WP_012761961.1
,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia solanacearum GMI1000,BT,A,A,WP_011003666.1/WP_011004630.1/WP_011001650.1/WP_011000725.1/WP_011002364.1/WP_011001511.1/WP_011001545.1,WP_011003536.1/WP_011001038.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax avenae subsp. avenae ATCC 19860,BT,A,A,WP_013594061.1/WP_013594656.1/WP_013595354.1/WP_013593307.1/WP_013595452.1/ADX44071.1/WP_049791211.1/WP_013595869.1,WP_013593607.1/WP_013592711.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus denitrificans K601,BT,A,A,WP_013517013.1/WP_013722210.1/WP_013721543.1/WP_013722239.1,WP_013722936.1/WP_013722898.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas kerstersii 8943,BT,A,A,AQZ97830.1/AQZ98419.1/AQZ99468.1/AQZ97718.1,A
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas serinivorans,BT,A,A,WP_087284452.1/WP_087284882.1/WP_087279222.1/WP_087275785.1/WP_087280288.1/WP_087281670.1/WP_087275845.1/WP_087282145.1,WP_087279091.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas testosteroni TK102,BT,A,A,AIJ46530.1/WP_043372347.1/WP_043374171.1/WP_043371420.1/WP_043372093.1/WP_003055490.1/WP_043374821.1/WP_043371361.1,WP_043371338.1/WP_003052489.1/WP_003051091.1/WP_043375228.1/WP_003053679.1/AIJ47379.1/WP_043373341.1/WP_043375890.1/WP_019044145.1/WP_003054408.1/WP_051962299.1/AIJ46658.1/AIJ48466.1/WP_043376751.1/AIJ47601.1/AIJ48465.1/WP_051962318.1/WP_043374680.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans SPH-1,BT,A,A,WP_012202511.1/WP_012202752.1/WP_043782249.1/WP_012202105.1/WP_012201986.1,WP_043781150.1/ABX34783.1/WP_012203282.1/WP_012203285.1/WP_012202896.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter polyhydroxybutyrativorans SL-205,BT,A,A,ASI69657.1/ASI70015.1/ASI70400.1,A
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas naphthalenivorans CJ2,BT,A,A,WP_011800035.1/WP_011801701.1/WP_011802053.1/WP_011800749.1/WP_011802083.1/WP_011800989.1/ABM36714.1/WP_011799759.1/WP_011799856.1/WP_011802405.1/WP_011801485.1/WP_011801175.1/WP_011800442.1/WP_011800367.1/,WP_011802104.1/ABM40048.1/WP_041377761.1/WP_011801845.1/WP_011801868.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter tataouinensis 5-10,BT,A,A,AMO21973.1/AMO22626.1/AMO24110.1/AMO22064.1/AMO24287.1/AMO23005.1/AMO24199.1/AMO23281.1,AMO24630.1/AMO22708.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter tataouinensis TTB310,BT,A,A,WP_049871198.1/AEG91333.1/AEG91316.1/WP_049871196.1/WP_041675253.1/AEG92885.1/WP_013900938.1/WP_013899815.1/WP_013902474.1/WP_013899471.1/WP_013900796.1/WP_013899600.1,WP_013901122.1/WP_013900999.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax antarcticus DSM 24876,BT,A,A,APW45210.1/APW46284.1/APW46007.1/APW46643.1/APW47160.1/APW46698.1,A
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax ferrireducens T118,BT,WP_011463424.1,A,WP_011464619.1/WP_011462384.1/WP_011465161.1/WP_011465933.1/WP_011462872.1/WP_011464200.1/WP_041791238.1/WP_011462674.1/ABD68093.1,WP_011462610.1/WP_011464843.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax saidenbachensis DSM 22694,BT,A,A,WP_029707087.1/WP_029708525.1/WP_051392130.1/WP_051391976.1/WP_029706832.1/WP_029707683.1/WP_029708911.1/WP_051392098.1,WP_029708844.1/WP_029709326.1/WP_029708263.1/WP_029708328.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax paradoxus EPS,BT,A,A,WP_013541114.1/WP_013542949.1/WP_013538734.1/WP_013542008.1/WP_013539059.1/WP_013540664.1/WP_013540024.1/WP_013538753.1/WP_013543129.1,ADU38761.1/WP_013538634.1/WP_013540366.1/WP_013541994.1/WP_013540326.1/WP_013540098.1
,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter eiseniae EF01-2,BT,A,A,WP_011811153.1/WP_011808703.1/WP_011809718.1/WP_011808018.1/WP_011807995.1/WP_011809701.1/WP_011808620.1/WP_011812205.1/WP_011812646.1/WP_011812159.1,WP_011809252.1/WP_049773945.1/WP_011809143.1/WP_011809145.1/WP_011810660.1/WP_011810420.1
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas pratensis Ter291,BT,A,A,AMP15133.1/AMP12484.1/AMP14907.1/AMP14861.1/AMP17457.1/AMP17492.1/AMP14220.1/AMP14234.1,AMP12438.1/AMP13048.1
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum hiltneri N3,BT,A,A,WP_053199507.1/WP_053197861.1/WP_053197823.1/WP_053196501.1/WP_083457602.1/WP_053196013.1/WP_053201041.1/WP_053197713.1/WP_053200937.1/WP_053195220.1,WP_053194959.1/WP_053200198.1/WP_053195151.1
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum robiniae AA6,BT,A,A,WP_079215064.1/WP_088749821.1/WP_088750669.1/WP_079214737.1,A
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum seropedicae Z67,BT,A,A,AKN64235.1/AKN66267.1/AKN65744.1/AKN64383.1/AKN64894.1/AKN65233.1/AKN68187.1/AKN65048.1/AKN67798.1,AKN64167.1/AKN67297.1/AKN67007.1/AKN64946.1/AKN67159.1
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas arsenicoxydans,BT,A,A,WP_011872241.1/WP_011872248.1/WP_011871259.1/WP_011871938.1/WP_011869931.1,A
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628,BT,A,A,WP_038489425.1/WP_038495269.1/WP_038495807.1/WP_038497629.1,A
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia putida 6NM-7T,BT,WP_075792148.1/WP_075795388.1/WP_083684653.1/WP_075793094.1/WP_075793702.1/WP_075795817.1/WP_075791470.1/WP_075791467.1,A,WP_075791307.1/WP_075790962.1/WP_075790775.1/WP_075791735.1/WP_075792591.1/WP_075791771.1,WP_075791716.1/WP_075790790.1/WP_075796283.1/WP_075790791.1
,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter formigenes HC-1,BT,A,A,ARQ46500.1/ARQ45050.1/ARQ45957.1/ARQ45242.1,A
,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella denitrificans skB26 ,BT,A,A,WP_009207489.1/WP_009205831.1/BAN35215.1/BAO29235.1/WP_009207207.1/WP_009207536.1/BAO29804.1/WP_009207684.1/WP_009206555.1/WP_009207530.1,A
,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus denitrificans ATCC 25259,BT,A,A,AAZ98716.1/WP_049750305.1,WP_011310784.1
,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera mobilis JLW8 ,BT,A,A,WP_015831991.1/WP_015833277.1/WP_041928505.1/ACT47034.1,A
,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera versatilis 301,BT,A,A,WP_013147822.1/WP_013148114.1/WP_013147133.1/WP_013147299.1/WP_013147741.1/WP_013148603.1/WP_013148641.1/WP_013149451.1/WP_013147726.1/WP_013148124.1,WP_013147986.1
,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylovorus glucosetrophus SIP3-4,BT,A,A,WP_015830021.1/WP_015829462.1/WP_015831246.1/WP_015830934.1,WP_015831224.1
,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium violaceum ATCC 12472,BT,A,A,WP_011136816.1/WP_011134955.1/WP_011134687.1/WP_011137463.1/WP_011136668.1/WP_011136050.1/WP_011136602.1,A
,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Laribacter hongkongensis HLHK9 ,BT,A,A,WP_012697606.1/WP_012695492.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria elongata subsp. glycolytica ATCC 29315,BT,A,A,WP_003772795.1/WP_003772541.1/EFE50651.1/WP_041961208.1/EFE48664.1,WP_040666374.1/WP_003772364.1
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria gonorrhoeae FA 1090,BT,A,A,AAW88905.1/WP_010951321.1/AAW90044.2/WP_010951258.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria lactamica 020-06,BT,A,A,CBN86762.1/WP_042508149.1/WP_042508131.1/CBN86620.1/WP_013449376.1/WP_013449262.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria meningitidis MC58,BT,A,A,WP_002243976.1/WP_002222867.1/CBX22063.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria sicca FDAARGOS_260,BT,A,A,ARC50714.1/ARC51884.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria weaveri NCTC13585,BT,A,A,SAY51262.1/SAY51613.1/SAY50681.1/SAY51778.1/SAY51139.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella alvi wkB2,BT,A,A,WP_025330064.1/WP_038648938.1/WP_025330961.1/AHN28626.1/WP_099048789.1/WP_025331017.1,A
,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla filiformis,BT,A,A,ASM78628.1/WP_089417527.1/WP_089416159.1/WP_089416523.1/WP_089417364.1/,ASM77455.1/WP_089416555.1
,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Ferriphaselus amnicola OYT1,BT,A,A,BBE51434.1/BBE49870.1,A
,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Gallionella capsiferriformans ES-2,BT,A,A,WP_013294838.1/WP_013294612.1/WP_013292129.1,A
,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans lithotrophicus ES-1,BT,A,A,WP_013029809.1/WP_013029648.1/WP_013028431.1/WP_013029408.1/WP_013029002.1/WP_013029461.1/WP_013031113.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas communis Nm2,BT,A,A,AKH39662.1/AKH39669.1/AKH38285.1/AKH38107.1/AKH38904.1/AKH37756.1/AKH39575.1/AKH38679.1/AKH38387.1/AKH39242.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas europaea ATCC 19718,BT,A,A,WP_011111851.1/WP_041357096.1/WP_011111823.1/WP_011112429.1/WP_041357282.1/CAD86068.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas eutropha C91,BT,A,A,WP_011635024.1/WP_011634736.1/WP_011633643.1/WP_011634282.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas ureae Nm10,BT,A,A,A,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira briensis C-128,BT,A,A,WP_025040775.1/WP_025041414.1/WP_025040727.1/WP_025039908.1/WP_025041570.1/WP_036576101.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira lacus APG3,BT,A,A,WP_004175308.1,A
,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira multiformis ATCC 25196,BT,A,A,WP_011380833.1/WP_011381060.1/WP_011379494.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum aromaticum EbN1,BT,A,A,WP_011238131.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus olearius DQS4,BT,A,A,ANQ87081.1/ANQ85966.1/ANQ86172.1/ANQ83803.1/ANQ87084.1/ANQ86753.1/ANQ85596.1/ANQ84396.1/ANQ84284.1/ANQ86168.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas aromatica RCB,BT,A,A,WP_011289917.1/WP_011288578.1/WP_011287768.1/AAZ44987.1/WP_011288744.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira oryzae PS,BT,A,A,WP_014237504.1/WP_014237884.1/WP_014236195.1/WP_014235685.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Sulfuritalea hydrogenivorans sk43H,BT,A,A,BAN36551.1/BAN35215.1/WP_041098204.1/BAN36830.1/BAN36504.1/WP_041098975.1/BAN36357.1/BAN34497.1/BAN36510.1,A
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera chlorobenzoica 3CB1,BT,A,A,APR04350.1/APR04334.1/APR04355.1,APR05995.1
,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera humireducens SgZ-1,BT,A,A,AMO38520.1/AMO37051.1/AMO38143.1/AMO38490.1/AMO36815.1/AMO39043.1/AMO36879.1,AMO36923.1/AMO38803.1/AMO38267.1
γ-proteobacteria,Gammaproteobacteria,?,?,Candidatus Vesicomyosocius okutanii HA,GM,A,A,WP_011929792.1/WP_011930246.1,A
,Gammaproteobacteria,?,?,endosymbiont of Bathymodiolus septemdierum str. Myojin knoll,GM,A,A,BAS68426.1/WP_066044250.1/WP_083502989.1,A
,Gammaproteobacteria,?,?,endosymbiont of unidentified scaly snail isolate Monju,GM,A,A,WP_043108705.1/WP_043108973.1,A
,Gammaproteobacteria,?,?,Pseudohongiella spirulinae KCTC 32221,GM,A,A,WP_058022326.1/WP_058022942.1/WP_058022192.1/ALO45752.1/WP_082627978.1/WP_058022017.1,A
,Gammaproteobacteria,?,?,Sedimenticola thiotaurini SIP-G1,GM,A,A,AKH19449.1/AKH19343.1/AKH21624.1/AKH21650.1/AKH21813.1/AKH19746.1,A
,Gammaproteobacteria,?,?,Thiolapillus brandeum Hiromi 1,GM,A,A,BAO44038.1/BAO42987.1/BAO43480.1/BAO43085.1/BAO45238.1/BAO43086.1/BAO44688.1/BAO44820.1/BAO45253.1,BAO43119.1
,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas hydrophila subsp. hydrophila ATCC 7966,GM,A,A,WP_011704093.1/WP_011707015.1,A
,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas salmonicida subsp. salmonicida A449,GM,A,A,WP_005313781.1/ABO88740.1/ABO89197.1/WP_005317312.1,A
,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas schubertii WL1483,GM,A,A,ALP42986.1/ALP39449.1/ALP43281.1/ALP43422.1/ALP41611.1,A
,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera profunda SM1222,GM,A,A,ART82610.1/ART81654.1/ART81490.1/ART81300.1/ART82001.1/ART81967.1,A
,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas auensis DSM 9187 ,GM,A,A,WP_012729156.1/WP_012729157.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans gilvus WH0801,GM,A,A,A,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas australica H 17,GM,AIF98909.1/AIG00613.1/AIF97418.1,A,AIF97975.1/AIF97544.1/AIF99363.1/AIF99155.1/AIF98552.1/AIG00050.1,AIG00477.1
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas macleodii ATCC 27126,GM,WP_014949452.1/WP_014950369.1/WP_014951434.1/WP_014951339.1/WP_014950263.1/WP_014951435.1/WP_014951248.1/WP_014948199.1,A,WP_014947965.1/WP_014948995.1/WP_014949736.1/WP_014950712.1/WP_014950375.1/WP_014951248.1/WP_014947815.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas stellipolaris LMG 21856,GM,ALM90454.1/WP_057793650.1/WP_057796119.1/WP_057794018.1/WP_057795090.1/ALM92550.1/WP_057794616.1/WP_057795088.1,A,WP_057792712.1/WP_057794475.1/WP_057792117.1/WP_057794912.1/WP_057790031.1/WP_057794041.1/WP_057794616.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola nitratireducens FR1064,GM,WP_014110188.1/WP_014108996.1/WP_014110191.1,WP_014108101.1,WP_014108915.1/WP_014109627.1/WP_014109975.1/WP_014108358.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Lacimicrobium alkaliphilum YelD216,GM,ALT00540.1/ALS98513.1/ALS98514.1/ALS99896.1/ALS99816.1/ALS97508.1/ALS99902.1/ALS99813.1/ALS99813.1,A,ALT00379.1/ALS96844.1/ALS98513.1/ALS97147.1/ALS97977.1/ALS96848.1/ALT00565.1/ALT00447.1/ALS99510.1/ALS99511.1/ALS98063.1/ALS98075.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter adhaerens HP15,GM,A,A,ADP96797.1/ADP99147.1/ADP99015.1/ADP99778.1/ADP98965.1/ADP98420.1/ADP97376.1/ADP96708.1/ADP98009.1/ADP99940.1/ADP95781.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter hydrocarbonoclasticus ATCC 49840 ,GM,A,A,WP_014420955.1/WP_014422885.1/WP_014422758.1/WP_014420233.1/WP_011785397.1/WP_014421640.1/WP_011784959.1/WP_014422695.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter psychrophilus 20041,GM,A,A,AKO53044.1/AKO53911.1/AKO53796.1/AKO51318.1/AKO51277.1/AKO51301.1/AKO52659.1/AKO52495.1/AKO53070.1/AKO52652.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter salarius R9SW1,GM,A,A,AHI31916.1/AHI31497.1,AHI32900.1
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter salinus Hb8,GM,A,A,AOY88302.1/AOY87720.1/AOY89182.1/AOY89806.1/AOY87799.1/WP_070973021.1/WP_070966936.1/AOY87270.1/WP_070967360.1/AOY88375.1/WP_070964933.1/AOY87870.1/WP_070966973.1,A
,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola psychrophila 170,GM,WP_007638844.1/WP_007638311.1/WP_007638157.1/WP_007640732.1/WP_007638841.1/WP_007638158.1/WP_081589014.1/GAC37910.1/AGH45496.1/AGH45495.1,WP_007635343.1,WP_007638270.1/WP_007638609.1/WP_007634905.1/WP_007640054.1/WP_007642834.1/WP_007635741.1/WP_007637494.1/WP_007637304.1,WP_007643465.1
,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia psychrerythraea 34H,GM,WP_011044487.1/WP_011041835.1/WP_011044454.1/WP_011041865.1/WP_011041866.1/WP_011041113.1/WP_011044453.1,A,WP_011044322.1/WP_011041207.1/WP_011045401.1/WP_011044440.1/WP_011041113.1/WP_011044336.1/WP_011042110.1/WP_011042870.1/WP_011040984.1/WP_011044195.1,A
,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea crassostreae LPB0090,GM,A,A,WP_068546176.1/WP_068545675.1/WP_082897227.1/WP_068547045.1/WP_068545377.1/WP_068546935.1/WP_068547736.1,A
,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas balearica DSM 9799,GM,WP_013344612.1/WP_013346433.1/WP_013346432.1,WP_013346996.1,WP_013346348.1/WP_013347295.1/WP_013345966.1/WP_013344148.1/WP_013347218.1/WP_013346432.1/WP_013347250.1/WP_013345626.1,A
,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina loihiensis L2TR,GM,A,A,WP_011233401.1/WP_011235324.1/WP_011235703.1/WP_011234132.1/WP_011233584.1/WP_081423219.1,A
,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina piscisalsi 10PY1A,GM,A,A,ASG65119.1/ASG64756.1/ASG66967.1/ASG66046.1,A
,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella viscosa,GM,A,A,WP_075477451.1/WP_045111873.1/WP_075497302.1/WP_075476522.1/WP_075471357.1/WP_075532423.1/WP_045109930.1/WP_075496724.1/WP_045109267.1/WP_075477796.1/WP_045111042.1/CED59687.1,A
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas atlantica T6c,GM,WP_011576971.1/WP_011576013.1/WP_011573692.1/WP_011576527.1/WP_041713642.1/ABG40457.1/WP_011575328.1/WP_041714078.1/ABG42187.1/WP_011576012.1/WP_011573696.1/WP_011574777.1/WP_011573691.1,A,WP_011575815.1/WP_011575459.1/WP_011575482.1/ABG40665.1/WP_011576600.1/WP_081429932.1/WP_011573303.1/WP_011575356.1/WP_011575550.1,WP_011573741.1/WP_011573755.1/WP_011573733.1/SRX92603.1/WP_011575402.1
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas espejiana DSM 9414,GM,WP_089347846.1/WP_089347465.1/WP_089347821.1/WP_089347921.1/WP_089347920.1/WP_089346394.1/WP_089347217.1,A,WP_089348324.1/WP_089349050.1/ASM50054.1/WP_089347721.1/WP_089349161.1/ASM50549.1/WP_089349093.1,WP_089349549.1
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas luteoviolacea S4054249,GM,AOT07615.1/AOT07922.1,WP_023399019.1/CCQ11347.1/WP_039611223.1/WP_063368021.1/WP_046354899.1/WP_063363364.1/WP_063382952.1/WP_063377527.1/WP_063372092.1/WP_065792382.1/WP_063355876.1,WP_063376492.1/WP_081225618.1/KZN61426.1/WP_081231926.1/KZN30401.1/WP_046354023.1/WP_039609131.1/WP_063367337.1/WP_063377695.1/WP_063357856.1/WP_023401491.1/WP_081310438.1/OCQ23499.1/WP_063362312.1/WP_063380980.1,WP_023399121.1
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas phenolica KCTC 12086,GM,WP_058031988.1/WP_058029511.1/WP_128724704.1/WP_128724705.1/WP_128724709.1,WP_130256658.1/WP_058029329.1,WP_058028750.1/WP_130254561.1/WP_083496686.1/WP_130255761.1/WP_130256461.1/ALO40615.1/WP_130256019.1/WP_083496620.1/WP_058029839.1,A
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas piscicida DE2-B,GM,ASD67325.1/ASD67274.1/ASD68744.1,WP_099643690.1/WP_045988069.1/WP_010378079.1/WP_017219376.1/WP_119230592.1,ASD68221.1/ASD67570.1/ASD67274.1/ASD68188.1/ASD67906.1/ASD68187.1/ASD67625.1/ASD67870.1,A
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas rubra SCSIO 6842,GM,ALU42299.1/ALU41835.1,WP_049864817.1/WP_010387291.1/WP_058796826.1/WP_125783787.1/WP_046007244.1/WP_125722023.1/WP_125564718.1,ALU45421.1/ALU42717.1/ALU44033.1/ALU45811.1/ALU42649.1/ALU41835.1/ALU45166.1/ALU46027.1/ALU42065.1/ALU45923.1,A
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas spongiae UST010723-006,GM,WP_010560269.1/WP_010558233.1/WP_010560316.1/WP_010558875.1/WP_010558876.1,A,WP_010559411.1/WP_010561553.1/WP_010559995.1/WP_010560054.1/WP_010561324.1/WP_040642747.1,A
,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas translucida KMM 520,GM,WP_058373273.1,WP_058372260.1,WP_058375010.1/WP_058372950.1/WP_058373839.1/ALS33144.1/WP_058373464.1/WP_058372619.1/ALS34426.1/WP_058372839.1/WP_058374622.1,ALS33664.1/WP_058373842.1/WP_058372516.1
,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas ingrahamii 37,GM,A,A,WP_011769021.1/WP_011768551.1/WP_011770357.1/WP_041766852.1/ABM02463.1/WP_011771366.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella amazonensis SB2B,GM,WP_011759055.1,WP_011761525.1,WP_011761496.1/WP_011759648.1/WP_011761629.1/WP_011760513.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella baltica OS678,GM,WP_006085025.1/WP_012197048.1/WP_006084991.1/WP_006085195.1/WP_006085028.1,WP_006086570.1,WP_012196549.1/WP_012197520.1/WP_006087244.1/WP_006084136.1/WP_006086545.1/WP_012196478.1/WP_006086302.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella denitrificans OS217,GM,WP_011496469.1/WP_011497136.1,WP_011497867.1,WP_011494566.1/WP_011495735.1/WP_011498174.1/WP_011494831.1/WP_011495286.1/WP_011496644.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella frigidimarina NCIMB 400,GM,WP_011636783.1/WP_011637252.1/WP_011636786.1/2PYX_A,A,WP_011635832.1/WP_011639422.1/WP_011635573.1/WP_011638591.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella japonica KCTC 22435,GM,WP_080915697.1/WP_080915350.1/WP_080915824.1/WP_080915236.1/WP_080915736.1/WP_080915694.1/WP_080915353.1,WP_080914643.1,WP_080917345.1/ARD20669.1/WP_080917201.1/WP_080916748.1/WP_080917269.1/WP_080914946.1/WP_080914947.1,A
